1	0	0.05	0.03	-9.19	-0.02	0.00	-0.01	-54.48	-223.22	167.71	26.46
1	0	0.00	0.02	-9.30	-0.02	0.01	-0.02	-54.48	-223.22	167.71	26.45
1	0	0.05	0.01	-9.20	-0.01	0.00	-0.02	-54.48	-223.22	167.71	26.46
1	0	-0.05	-0.01	-9.29	-0.01	0.00	-0.02	-54.48	-223.22	167.71	26.46
1	0	-0.00	0.01	-9.28	-0.01	0.00	-0.01	-54.48	-223.22	167.71	26.46
1	0	0.01	0.10	-9.30	-0.02	0.00	-0.01	-54.48	-223.22	167.71	26.48
1	0	0.05	0.05	-9.28	-0.02	0.00	-0.02	-54.48	-223.22	167.71	26.48
1	0	0.07	0.03	-9.28	-0.01	0.01	-0.02	-52.18	-222.34	166.18	26.47
1	1	0.12	0.08	-9.21	-0.02	0.00	-0.02	-51.83	-222.69	167.20	26.48
1	0	0.07	0.09	-9.22	-0.02	0.00	-0.01	-52.18	-220.92	167.20	26.48
1	0	-0.05	0.02	-9.33	-0.02	0.00	-0.01	-52.18	-220.92	167.20	26.48
1	0	0.01	0.10	-9.35	-0.02	0.01	-0.02	-52.18	-220.92	167.20	26.46
1	0	0.09	0.08	-9.25	-0.02	0.00	-0.02	-52.18	-220.92	167.20	26.51
1	0	0.02	0.00	-9.28	-0.01	0.00	-0.02	-52.18	-220.92	167.20	26.49
1	0	0.04	0.03	-9.29	-0.01	0.01	-0.02	-52.18	-220.92	167.20	26.49
1	0	0.00	0.07	-9.31	-0.01	0.01	-0.02	-52.18	-220.92	167.20	26.48
1	0	0.00	0.03	-9.23	-0.02	0.01	-0.01	-52.18	-220.92	167.20	26.49
1	0	0.06	0.05	-9.32	-0.02	0.01	-0.02	-52.18	-220.92	167.20	26.48
1	0	0.05	0.04	-9.19	-0.02	0.00	-0.01	-52.18	-220.92	167.20	26.49
1	0	0.07	0.06	-9.25	-0.01	0.00	-0.02	-52.18	-220.92	167.20	26.51
1	0	0.00	-0.01	-9.25	-0.02	0.00	-0.02	-48.47	-222.16	167.37	26.50
1	1	0.14	0.09	-9.22	-0.01	0.01	-0.02	-49.17	-221.10	165.33	26.51
1	0	0.10	0.03	-9.32	-0.01	0.01	-0.01	-48.29	-220.57	167.88	26.49
1	0	-0.04	0.03	-9.31	-0.02	0.00	-0.02	-48.29	-220.57	167.88	26.51
1	0	-0.00	0.06	-9.30	-0.01	0.00	-0.01	-48.29	-220.57	167.88	26.50
1	0	-0.01	-0.02	-9.26	-0.02	0.01	-0.02	-48.29	-220.57	167.88	26.52
1	0	0.13	0.09	-9.21	-0.02	0.00	-0.01	-48.29	-220.57	167.88	26.51
1	0	0.07	-0.02	-9.27	-0.01	0.00	-0.02	-48.29	-220.57	167.88	26.51
1	0	0.08	0.07	-9.28	-0.02	0.00	-0.02	-48.29	-220.57	167.88	26.49
1	0	0.06	0.08	-9.25	-0.02	0.00	-0.01	-48.29	-220.57	167.88	26.50
1	0	0.10	0.09	-9.22	-0.01	0.01	-0.02	-48.29	-220.57	167.88	26.48
1	0	0.04	0.02	-9.23	-0.01	0.01	-0.01	-90.03	-218.27	166.35	26.49
1	1	0.03	0.04	-9.24	-0.02	0.01	-0.02	-45.46	-219.51	166.86	26.52
1	0	0.11	0.11	-9.26	-0.02	0.00	-0.01	-45.10	-218.09	166.86	26.49
1	1	0.14	0.07	-9.26	-0.02	0.00	-0.02	-46.17	-219.16	166.86	26.48
1	0	0.15	0.05	-9.19	-0.02	0.01	-0.01	-46.17	-219.16	166.86	26.51
1	0	0.06	0.01	-9.25	-0.02	0.00	-0.01	-46.17	-219.16	166.86	26.50
1	0	0.16	0.09	-9.23	-0.01	0.01	-0.02	-46.17	-219.16	166.86	26.52
1	0	-0.06	0.10	-9.26	-0.01	0.01	-0.02	-46.17	-219.16	166.86	26.48
1	0	-0.05	0.07	-9.28	-0.01	0.00	-0.01	-46.17	-219.16	166.86	26.51
1	1	0.00	0.05	-9.28	-0.01	0.01	-0.01	-42.45	-217.56	167.03	26.47
1	0	-0.05	0.04	-9.22	-0.02	0.00	-0.02	-42.10	-216.86	165.67	26.48
1	1	0.00	0.04	-9.28	-0.01	0.01	-0.02	-42.27	-216.33	165.84	26.48
1	0	0.14	0.07	-9.28	-0.01	0.01	-0.01	-42.27	-216.33	165.84	26.49
1	0	0.11	0.04	-9.30	-0.02	0.01	-0.02	-42.27	-216.33	165.84	26.48
1	0	-0.03	0.04	-9.30	-0.02	0.00	-0.02	-42.27	-216.33	165.84	26.51
1	0	0.06	0.07	-9.36	-0.02	0.00	-0.02	-42.27	-216.33	165.84	26.48
1	1	-0.10	-0.03	-9.31	-0.01	0.00	-0.02	-42.45	-208.37	181.35	26.49
1	1	0.03	0.01	-9.32	-0.02	0.01	-0.01	-43.34	-208.19	182.20	26.51
1	0	-0.04	0.01	-9.34	-0.01	0.01	-0.02	-43.34	-208.19	182.20	26.52
1	0	-0.04	0.01	-9.30	-0.01	0.00	-0.02	-43.34	-208.19	182.20	26.50
1	0	-0.01	0.05	-9.31	-0.02	0.00	-0.01	-43.34	-208.19	182.20	26.48
1	0	-0.02	0.05	-9.19	-0.02	0.00	-0.01	-43.34	-208.19	182.20	26.50
1	0	-0.03	0.10	-9.27	-0.02	0.00	-0.02	-43.34	-208.19	182.20	26.50
1	0	-0.01	0.07	-9.25	-0.01	0.01	-0.02	-43.34	-208.19	182.20	26.49
1	0	0.04	0.11	-9.21	-0.01	0.00	-0.01	-43.34	-208.19	182.20	26.49
1	0	0.04	0.11	-9.24	-0.01	0.00	-0.01	-43.34	-208.19	182.20	26.48
1	0	0.01	0.04	-9.25	-0.02	0.00	-0.01	-40.86	-205.36	180.15	26.50
1	1	-0.03	0.05	-9.27	-0.01	0.00	-0.02	-40.68	-204.83	182.37	26.49
1	1	-0.04	0.00	-9.30	-0.01	0.00	-0.01	-39.98	-206.24	181.69	26.51
1	1	0.06	0.05	-9.25	-0.01	0.01	-0.02	-39.62	-205.18	182.03	26.50
1	0	-0.02	0.01	-9.32	-0.02	0.01	-0.01	-39.62	-205.18	182.03	26.51
1	0	0.01	0.06	-9.29	-0.01	0.01	-0.02	-39.62	-205.18	182.03	26.49
1	0	0.05	0.14	-9.23	-0.01	0.01	-0.02	-39.62	-205.18	182.03	26.51
1	0	0.06	0.09	-9.30	-0.01	0.00	-0.02	-39.62	-205.18	182.03	26.49
1	0	-0.06	0.02	-9.29	-0.01	0.00	-0.02	-39.62	-205.18	182.03	26.48
1	0	0.03	0.10	-9.23	-0.02	0.01	-0.02	-39.62	-205.18	182.03	26.51
1	0	0.06	0.16	-9.21	-0.01	0.00	-0.01	-39.62	-205.18	182.03	26.51
1	0	0.04	0.05	-9.28	-0.02	0.01	-0.01	-39.62	-205.18	182.03	26.49
1	0	0.03	0.10	-9.24	-0.01	0.00	-0.01	-39.62	-205.18	182.03	26.49
1	0	-0.02	0.03	-9.27	-0.01	0.00	-0.02	-38.74	-201.82	182.88	26.48
1	1	0.01	0.04	-9.27	-0.01	0.00	-0.01	-37.32	-203.59	181.52	26.48
1	1	0.04	0.15	-9.31	-0.01	0.00	-0.02	-39.80	-201.82	182.20	26.48
1	0	0.05	0.11	-9.23	-0.02	0.00	-0.02	-39.80	-201.82	182.20	26.50
1	0	-0.02	0.02	-9.34	-0.02	0.00	-0.02	-39.80	-201.82	182.20	26.49
1	0	0.07	0.06	-9.26	-0.01	0.01	-0.02	-39.80	-201.82	182.20	26.51
1	0	0.03	0.02	-9.36	-0.02	0.00	-0.02	-39.80	-201.82	182.20	26.46
1	0	0.04	0.11	-9.30	-0.02	0.00	-0.02	-39.80	-201.82	182.20	26.50
1	0	-0.01	0.07	-9.28	-0.01	0.01	-0.02	-39.80	-201.82	182.20	26.48
1	0	-0.07	0.05	-9.31	-0.02	0.00	-0.01	-39.80	-201.82	182.20	26.48
1	0	0.00	0.10	-9.27	-0.02	0.00	-0.02	-39.80	-201.82	182.20	26.46
1	0	0.09	0.10	-9.32	-0.02	0.01	-0.02	-39.80	-201.82	182.20	26.48
1	0	0.03	0.11	-9.27	-0.01	0.00	-0.01	-39.80	-201.82	182.20	26.48
1	0	0.02	0.08	-9.35	-0.02	0.00	-0.02	-37.68	-198.64	182.88	26.47
1	1	0.02	0.09	-9.30	-0.01	0.00	-0.02	-37.15	-197.75	182.03	26.49
1	0	-0.00	0.15	-9.28	-0.01	0.00	-0.01	-36.61	-196.16	181.86	26.49
1	0	0.02	0.12	-9.30	-0.02	0.00	-0.01	-36.61	-196.16	181.86	26.48
1	0	0.01	0.08	-9.30	-0.02	0.00	-0.02	-36.61	-196.16	181.86	26.49
1	0	0.02	0.10	-9.32	-0.02	0.01	-0.01	-36.61	-196.16	181.86	26.47
1	0	0.00	0.10	-9.29	-0.02	0.00	-0.02	-36.61	-196.16	181.86	26.47
1	0	0.02	0.07	-9.28	-0.01	0.00	-0.02	-36.61	-196.16	181.86	26.47
1	0	-0.03	0.11	-9.28	-0.01	0.00	-0.02	-36.61	-196.16	181.86	26.48
1	0	0.06	0.15	-9.29	-0.02	0.01	-0.02	-36.61	-196.16	181.86	26.48
1	0	0.00	0.08	-9.28	-0.02	0.00	-0.01	-36.61	-196.16	181.86	26.48
1	0	0.07	0.09	-9.27	-0.02	0.00	-0.02	-36.61	-196.16	181.86	26.47
1	0	0.06	0.14	-9.23	-0.02	0.00	-0.02	-36.61	-196.16	181.86	26.45
1	0	0.11	0.12	-9.25	-0.02	0.01	-0.02	-36.97	-195.10	183.22	26.48
1	1	0.12	0.14	-9.26	-0.01	0.00	-0.02	-37.85	-194.57	183.05	26.46
1	0	0.03	0.15	-9.27	-0.02	0.01	-0.01	-37.32	-193.68	181.52	26.47
1	0	-0.02	0.11	-9.32	-0.02	0.00	-0.01	-37.32	-193.68	181.52	26.47
1	0	0.06	0.10	-9.25	-0.01	0.01	-0.01	-37.32	-193.68	181.52	26.46
1	0	0.05	0.14	-9.27	-0.02	0.00	-0.01	-37.32	-193.68	181.52	26.46
1	0	0.09	0.15	-9.26	-0.02	0.01	-0.02	-37.32	-193.68	181.52	26.47
1	0	0.11	0.13	-9.25	-0.02	0.00	-0.02	-37.32	-193.68	181.52	26.46
1	0	0.14	0.14	-9.32	-0.01	0.00	-0.02	-37.32	-193.68	181.52	26.46
1	0	-0.17	0.12	-9.27	-0.01	0.00	-0.02	-37.32	-193.68	181.52	26.45
1	1	-0.11	0.12	-9.35	-0.02	0.00	-0.02	-35.73	-198.46	167.71	26.46
1	1	-0.08	0.12	-9.22	-0.02	0.00	-0.02	-35.91	-199.35	166.86	26.47
1	0	-0.10	0.15	-9.26	-0.02	0.01	-0.02	-36.26	-197.22	168.22	26.47
1	0	0.09	0.13	-9.26	-0.02	0.00	-0.01	-36.26	-197.22	168.22	26.47
1	0	0.08	0.16	-9.28	-0.01	0.00	-0.01	-36.26	-197.22	168.22	26.48
1	0	0.02	0.18	-9.29	-0.02	0.00	-0.01	-36.26	-197.22	168.22	26.49
1	0	0.02	0.17	-9.23	-0.02	0.01	-0.02	-36.26	-197.22	168.22	26.47
1	0	0.02	0.18	-9.30	-0.01	0.00	-0.02	-36.26	-197.22	168.22	26.46
1	0	0.02	0.16	-9.28	-0.01	0.00	-0.02	-39.62	-188.20	181.69	26.50
1	1	0.04	0.21	-9.28	-0.01	0.00	-0.02	-38.03	-187.32	183.90	26.48
1	0	0.01	0.12	-9.33	-0.02	0.00	-0.02	-37.68	-186.96	183.22	26.48
1	1	0.11	0.15	-9.27	-0.01	0.00	-0.02	-39.27	-187.49	183.73	26.50
1	0	0.01	0.12	-9.23	-0.02	0.00	-0.01	-39.27	-187.49	183.73	26.50
1	0	0.02	0.13	-9.27	-0.02	0.00	-0.01	-39.27	-187.49	183.73	26.48
1	0	0.10	0.17	-9.28	-0.01	0.00	-0.02	-39.27	-187.49	183.73	26.49
1	0	0.02	0.15	-9.33	-0.01	0.00	-0.02	-39.27	-187.49	183.73	26.49
1	0	0.03	0.16	-9.28	-0.01	0.00	-0.01	-39.27	-187.49	183.73	26.47
1	0	0.04	0.14	-9.28	-0.02	0.00	-0.02	-39.27	-187.49	183.73	26.49
1	0	0.05	0.15	-9.27	-0.02	0.01	-0.01	-39.27	-187.49	183.73	26.46
1	0	0.04	0.19	-9.25	-0.01	0.01	-0.02	-39.27	-187.49	183.73	26.48
1	0	0.03	0.20	-9.28	-0.02	0.00	-0.02	-42.27	-183.78	184.24	26.48
1	1	0.02	0.16	-9.32	-0.02	0.00	-0.02	-40.15	-183.43	183.22	26.46
1	1	0.04	0.15	-9.24	-0.01	0.00	-0.02	-41.04	-182.19	183.39	26.48
1	0	0.07	0.21	-9.26	-0.02	0.01	-0.02	-41.04	-182.19	183.39	26.47
1	0	0.03	0.19	-9.23	-0.02	0.00	-0.02	-41.04	-182.19	183.39	26.49
1	0	0.09	0.15	-9.33	-0.01	0.00	-0.02	-41.04	-182.19	183.39	26.51
1	0	0.02	0.14	-9.26	-0.02	0.00	-0.01	-41.04	-182.19	183.39	26.50
1	0	0.08	0.20	-9.29	-0.01	0.01	-0.01	-41.04	-182.19	183.39	26.50
1	0	0.02	0.15	-9.32	-0.02	0.00	-0.02	-41.04	-182.19	183.39	26.51
1	0	0.06	0.19	-9.26	-0.01	0.00	-0.02	-41.04	-182.19	183.39	26.51
1	0	0.05	0.24	-9.31	-0.01	0.01	-0.02	-41.04	-182.19	183.39	26.52
1	0	0.06	0.15	-9.28	-0.02	0.01	-0.01	-41.04	-182.19	183.39	26.52
1	0	0.03	0.16	-9.25	-0.01	0.01	-0.02	-41.04	-182.19	183.39	26.51
1	0	0.03	0.28	-9.27	-0.02	0.00	-0.02	-43.34	-180.60	184.24	26.54
1	1	0.01	0.23	-9.28	-0.01	0.00	-0.01	-44.04	-179.53	183.90	26.52
1	1	0.04	0.24	-9.29	-0.01	0.00	-0.02	-42.45	-179.71	184.41	26.51
1	0	0.00	0.19	-9.30	-0.01	0.00	-0.01	-42.45	-179.71	184.41	26.54
1	0	0.06	0.21	-9.16	-0.02	0.00	-0.02	-42.45	-179.71	184.41	26.53
1	0	0.04	0.23	-9.27	-0.01	0.00	-0.02	-42.45	-179.71	184.41	26.54
1	0	-0.01	0.23	-9.31	-0.01	0.00	-0.02	-42.45	-179.71	184.41	26.53
1	0	0.01	0.23	-9.27	-0.01	0.00	-0.02	-42.45	-179.71	184.41	26.52
1	0	0.06	0.21	-9.31	-0.01	0.01	-0.02	-42.45	-179.71	184.41	26.51
1	0	-0.06	0.21	-9.32	-0.02	0.00	-0.02	-42.45	-179.71	184.41	26.52
1	0	-0.00	0.28	-9.34	-0.01	0.00	-0.02	-42.45	-179.71	184.41	26.52
1	0	-0.02	0.23	-9.26	-0.02	0.00	-0.02	-42.45	-179.71	184.41	26.53
1	0	0.01	0.24	-9.28	-0.01	0.00	-0.02	-42.45	-179.71	184.41	26.53
1	0	0.06	0.23	-9.32	-0.01	0.01	-0.01	-45.46	-178.12	183.90	26.52
1	1	0.01	0.25	-9.27	-0.01	0.00	-0.01	-44.93	-175.82	184.41	26.51
1	1	0.06	0.23	-9.26	-0.01	0.00	-0.02	-46.34	-174.76	185.10	26.53
1	0	0.01	0.23	-9.26	-0.02	0.01	-0.01	-46.34	-174.76	185.10	26.54
1	0	0.04	0.23	-9.27	-0.01	0.01	-0.01	-46.34	-174.76	185.10	26.53
1	0	0.00	0.27	-9.24	-0.01	0.00	-0.02	-46.34	-174.76	185.10	26.52
1	0	0.07	0.23	-9.29	-0.02	0.00	-0.02	-46.34	-174.76	185.10	26.51
1	0	0.05	0.23	-9.27	-0.02	0.00	-0.02	-46.34	-174.76	185.10	26.52
1	0	0.00	0.23	-9.24	-0.01	0.01	-0.02	-46.34	-174.76	185.10	26.51
1	0	0.02	0.23	-9.25	-0.02	0.00	-0.02	-46.34	-174.76	185.10	26.51
1	0	0.03	0.26	-9.22	-0.01	0.00	-0.02	-46.34	-174.76	185.10	26.52
1	0	0.01	0.27	-9.26	-0.01	0.00	-0.01	-46.34	-174.76	185.10	26.53
1	0	0.00	0.22	-9.26	-0.01	0.00	-0.01	-49.35	-174.94	185.95	26.51
1	1	-0.03	0.23	-9.27	-0.02	0.00	-0.02	-49.53	-173.34	186.12	26.52
1	1	0.04	0.27	-9.25	-0.01	0.00	-0.02	-48.11	-171.93	186.12	26.51
1	1	-0.02	0.26	-9.28	-0.01	0.01	-0.02	-50.94	-173.70	184.07	26.49
1	0	-0.03	0.21	-9.15	-0.01	0.00	-0.01	-50.94	-173.70	184.07	26.51
1	0	0.00	0.25	-9.26	-0.01	0.00	-0.02	-50.94	-173.70	184.07	26.51
1	0	0.02	0.26	-9.33	-0.01	0.00	-0.02	-50.94	-173.70	184.07	26.49
1	0	0.05	0.29	-9.25	-0.01	0.01	-0.01	-50.94	-173.70	184.07	26.49
1	0	-0.02	0.23	-9.30	-0.02	0.00	-0.01	-50.94	-173.70	184.07	26.48
1	0	-0.02	0.29	-9.32	-0.01	0.00	-0.01	-50.94	-173.70	184.07	26.51
1	0	-0.02	0.32	-9.27	-0.01	0.01	-0.02	-50.94	-173.70	184.07	26.50
1	0	0.06	0.26	-9.25	-0.01	0.01	-0.01	-50.94	-173.70	184.07	26.49
1	0	0.00	0.30	-9.27	-0.01	0.01	-0.02	-50.94	-173.70	184.07	26.53
1	0	0.04	0.26	-9.28	-0.01	0.01	-0.02	-53.95	-170.34	186.29	26.50
1	1	0.00	0.24	-9.32	-0.01	0.00	-0.02	-53.24	-171.75	185.95	26.51
1	0	-0.02	0.27	-9.33	-0.02	0.01	-0.01	-55.01	-171.75	186.63	26.54
1	1	0.00	0.23	-9.27	-0.01	0.00	-0.02	-53.95	-172.11	187.65	26.53
1	0	0.08	0.28	-9.29	-0.02	0.00	-0.01	-53.95	-172.11	187.65	26.54
1	0	0.04	0.30	-9.26	-0.01	0.00	-0.02	-53.95	-172.11	187.65	26.52
1	0	0.04	0.25	-9.25	-0.02	0.00	-0.02	-53.95	-172.11	187.65	26.51
1	0	0.02	0.28	-9.24	-0.01	0.00	-0.01	-53.95	-172.11	187.65	26.53
1	0	0.05	0.33	-9.26	-0.01	0.01	-0.01	-53.95	-172.11	187.65	26.52
1	0	-0.02	0.29	-9.28	-0.01	0.01	-0.01	-53.95	-172.11	187.65	26.53
1	0	0.02	0.32	-9.22	-0.02	0.01	-0.02	-53.95	-172.11	187.65	26.54
1	0	0.01	0.33	-9.28	-0.02	0.00	-0.02	-53.95	-172.11	187.65	26.54
1	0	0.02	0.30	-9.25	-0.02	0.00	-0.01	-57.84	-170.34	187.99	26.52
1	0	-0.00	0.31	-9.19	-0.01	0.01	-0.01	-57.66	-170.16	188.16	26.53
1	1	0.03	0.33	-9.22	-0.01	0.01	-0.01	-58.19	-170.69	186.29	26.53
1	0	0.00	0.30	-9.26	-0.01	0.01	-0.01	-58.19	-171.04	186.97	26.53
1	1	-0.02	0.34	-9.31	-0.01	0.00	-0.02	-58.02	-171.22	186.80	26.56
1	0	0.07	0.30	-9.25	-0.01	0.01	-0.01	-58.02	-171.22	186.80	26.54
1	0	0.00	0.30	-9.29	-0.01	0.00	-0.02	-58.02	-171.22	186.80	26.54
1	0	-0.07	0.29	-9.30	-0.01	0.01	-0.01	-58.02	-171.22	186.80	26.54
1	0	0.02	0.36	-9.25	-0.02	0.00	-0.02	-58.02	-171.22	186.80	26.53
1	0	0.00	0.31	-9.28	-0.02	0.00	-0.01	-58.02	-171.22	186.80	26.54
1	0	-0.03	0.27	-9.30	-0.01	0.01	-0.02	-58.02	-171.22	186.80	26.52
1	0	-0.08	0.34	-9.26	-0.01	0.00	-0.02	-58.02	-171.22	186.80	26.54
1	0	-0.05	0.28	-9.34	-0.02	0.00	-0.01	-58.02	-171.22	186.80	26.54
1	0	-0.00	0.35	-9.22	-0.02	0.01	-0.01	-63.15	-169.98	187.99	26.52
1	1	-0.01	0.31	-9.25	-0.01	0.00	-0.02	-61.55	-169.81	187.82	26.55
